Time,Depth(m),Pressure(Pa)
200.0,6.61,143495.54696319014
200.0,6.62,143712.65147665417
200.0,6.63,143929.7559901215
200.0,6.64,144146.86050358968
200.0,6.65,144363.9650170543
200.0,6.66,144581.06953052047
200.0,6.67,144798.1740439884
200.0,6.68,145015.27855745307
200.0,6.69,145232.38307091914
200.0,6.7,145449.48758438375
200.0,6.71,145666.59209785087
200.0,6.72,145883.696611314
200.0,6.73,146100.8011247771
200.0,6.74,146317.90563823996
200.0,6.75,146535.01015169852
200.0,6.76,146752.1146651528
200.0,6.77,146969.21917860658
200.0,6.78,147186.32369205492
200.0,6.79,147403.42820549535
200.0,6.8,147620.53271893202
200.0,6.81,147837.63723236392
200.0,6.82,148054.74174579422
200.0,6.83,148271.8462592402
200.0,6.84,148488.95077270234
200.0,6.85,148706.05528622898
200.0,6.86,148923.15979987694
200.0,6.87,149140.264313474
200.0,6.88,149357.3688294518
200.0,6.89,149574.47333672625
200.0,6.9,149791.5778657564
200.0,6.91,150008.68261946982
200.0,6.92,150225.78355202067
200.0,6.93,150442.91574031784
200.0,6.94,150659.92450162373
200.0,6.95,150876.2984756781
200.0,6.96,151117.52055326788
200.0,6.97,151698.30250093574
200.0,6.98,153776.3339672669
200.0,6.99,162367.5643422672
200.0,7.0,201937.12518841168
200.0,7.01,202229.56198654728
200.0,7.02,202518.11286518353
200.0,7.03,202806.56806469243
200.0,7.04,203095.10182476472
200.0,7.05,203383.59832151484
200.0,7.06,203672.09372130438
200.0,7.07,203960.62245308585
200.0,7.08,204249.14622345704
200.0,7.09,204537.61680907084
200.0,7.1,204826.1006850544
200.0,7.11,162576.37721571908
200.0,7.12,156099.4423380333
200.0,7.13,155018.43377024564
200.0,7.14,155006.8499755896
200.0,7.15,155217.70837053412
200.0,7.16,155436.32882055995
200.0,7.17,155653.41347028056
200.0,7.18,155870.50374481623
200.0,7.19,156087.60992791643
200.0,7.2,156304.7142357482
200.0,7.21,156521.81880436224
200.0,7.22,156738.92339015187
200.0,7.23,156956.0279686416
200.0,7.24,157173.1325485274
200.0,7.25,157390.23712807547
200.0,7.26,157607.3417075753
200.0,7.27,157824.44628703364
200.0,7.28,158041.55086640772
200.0,7.29,158258.6554457322
200.0,7.3,158475.7600250042
200.0,7.31,158692.86460424398
200.0,7.32,158909.96918345577
200.0,7.33,159127.07376264766
200.0,7.34,159344.1783418256
200.0,7.35,159561.28292099357
200.0,7.36,159778.38750015554
200.0,7.37,159995.49207931332
200.0,7.38,160212.59665846833
200.0,7.39,160429.7012376219
200.0,7.4,160646.80581677516
200.0,7.41,160863.9103959279
200.0,7.42,161081.01497508062
200.0,7.43,161298.11955423403
200.0,7.44,161515.22413338732
200.0,7.45,161732.32871254045
200.0,7.46,161949.4332916937
200.0,7.47,162166.53787084762
200.0,7.48,162383.64245000185
200.0,7.49,162600.7470291558
200.0,7.5,162817.85160830955
200.0,7.51,163034.95618746284
200.0,7.52,163252.06076661707
200.0,7.53,163469.16534577133
200.0,7.54,163686.26992492613
200.0,7.55,163903.37450408004
200.0,7.56,164120.47908323363
200.0,7.57,164337.58366238806
200.0,7.58,164554.68824154182
200.0,7.59,164771.7928206951
200.0,7.6,164988.8973998491
200.0,7.61,165206.0019790039
200.0,7.62,165423.10655815777
200.0,7.63,165640.21113731147
200.0,7.64,165857.31571646518
200.0,7.65,166074.42029561897
200.0,7.66,166291.52487477293
200.0,7.67,166508.62945392716
200.0,7.68,166725.73403308197
200.0,7.69,166942.838612236
200.0,7.7,167159.94319138967
200.0,7.71,167377.0477705439
200.0,7.72,167594.15234969737
200.0,7.73,167811.25692885087
200.0,7.74,168028.3615080053
200.0,7.75,168245.46608716022
200.0,7.76,168462.57066631413
200.0,7.77,168679.67524546827
200.0,7.78,168896.7798246223
200.0,7.79,169113.88440377562
200.0,7.8,169330.9889829296
200.0,7.81,169548.09356208425
200.0,7.82,169765.19814123906
200.0,7.83,169982.30272039282
200.0,7.84,170199.40729954667
200.0,7.85,170416.51187870055
200.0,7.86,170633.6164578539
200.0,7.87,170850.72103700737
200.0,7.88,171067.82561616186
200.0,7.89,171284.93019531676
200.0,7.9,171502.03477447032
200.0,7.91,171719.13935362588
200.0,7.92,171936.24393277944
200.0,7.93,172153.34851193373
200.0,7.94,172370.45309108772
200.0,7.95,172587.55767024242
200.0,7.96,172804.66224939504
200.0,7.97,173021.76682855043
200.0,7.98,173238.87140770297
200.0,7.99,173455.97598685633
