Time(s),Depth(m),Pressure(Pa)
52.8,6.26,111167.77224294718
52.8,6.27,111345.18637729064
52.8,6.28,111522.60051163411
52.8,6.29,111700.01169252486
52.8,6.3,111877.41893547864
52.8,6.31,112054.82617843241
52.8,6.32,112232.23793294086
52.8,6.33,112409.65307111524
52.8,6.34,112587.06820928963
52.8,6.35,112764.4763825304
52.8,6.36,112941.88176979768
52.8,6.37,113119.28715706497
52.8,6.38,113296.64685987722
52.8,6.39,113473.99894861362
52.8,6.4,113651.35103735003
52.8,6.41,113828.78029073674
52.8,6.42,114006.20954412344
52.8,6.43,114183.63104304703
52.8,6.44,114361.00601519193
52.8,6.45,114538.38098733683
52.8,6.46,114715.74386419072
52.8,6.47,114893.07650281714
52.8,6.48,115070.40914144357
52.8,6.49,115247.77522195505
52.8,6.5,115425.1858916466
52.8,6.51,115602.59656133816
52.8,6.52,115779.9749659843
52.8,6.53,115957.32917184633
52.8,6.54,116134.68337770835
52.8,6.55,116312.0075812685
52.8,6.56,116489.31978390788
52.8,6.57,116666.63198654728
52.8,6.58,116844.0124926048
52.8,6.59,117021.40438256536
52.8,6.6,117198.79627252593
52.8,6.61,117376.13253981833
52.8,6.62,117553.46880711072
52.8,6.63,117730.79864757482
52.8,6.64,117908.08992706914
52.8,6.65,118085.38120656348
52.8,6.66,118262.6958421544
52.8,6.67,118440.06886798676
52.8,6.68,118617.44189381914
52.8,6.69,118794.79061386171
52.8,6.7,118972.10692618456
52.8,6.71,119149.42323850741
52.8,6.72,119326.71292092053
52.8,6.73,119503.98263090134
52.8,6.74,119681.25234088214
52.8,6.75,119858.57918673569
52.8,6.76,120035.92888693837
52.8,6.77,120213.27858714103
52.8,6.78,120390.58502354655
52.8,6.79,120567.88424931919
52.8,6.8,120745.18347509185
52.8,6.81,120922.43116969528
52.8,6.82,121099.67886429871
52.8,6.83,121276.94536388607
52.8,6.84,121454.32469337691
52.8,6.85,121631.70402286772
52.8,6.86,121809.09014424014
52.8,6.87,121986.4932453163
52.8,6.88,122163.89634639249
52.8,6.89,122341.39567480504
52.8,6.9,122519.02330633276
52.8,6.91,122696.65093786047
52.8,6.92,122874.5745811034
52.8,6.93,123052.72023313274
52.8,6.94,123230.86588516209
52.8,6.95,123413.19601198031
52.8,6.96,123597.19992871406
52.8,6.97,123781.2038454478
52.8,6.98,123937.07216506568
52.8,6.99,124088.25121849752
52.8,7.0,124239.43027192938
52.8,7.01,124416.26266140846
52.8,7.02,124628.04363437707
52.8,7.03,124808.43526437358
52.8,7.04,125000.96128546538
52.8,7.05,125192.35604501067
52.8,7.06,125380.1259710034
52.8,7.07,125572.00242293174
52.8,7.08,125759.913484364
52.8,7.09,125956.24076598788
52.8,7.1,126135.10090655302
52.8,7.11,126312.3549023389
52.8,7.12,126489.6088981248
52.8,7.13,126666.86289391069
52.8,7.14,126844.26379407503
52.8,7.15,127023.20719021291
52.8,7.16,127202.15058635079
52.8,7.17,127381.09398248863
52.8,7.18,127560.27990566863
52.8,7.19,127740.6178322984
52.8,7.2,127920.95575892816
52.8,7.21,128101.29368555792
52.8,7.22,128281.55960675617
52.8,7.23,128461.62151256527
52.8,7.24,128641.68341837433
52.8,7.25,128821.7453241834
52.8,7.26,129001.80124258737
52.8,7.27,129181.8459346068
52.8,7.28,129361.89062662623
52.8,7.29,129541.93531864566
52.8,7.3,129721.96204305431
52.8,7.31,129901.96540956902
52.8,7.32,130081.96877608373
52.8,7.33,130261.97214259843
52.8,7.34,130441.9686207471
52.8,7.35,130621.95878456027
52.8,7.36,130801.94894837347
52.8,7.37,130981.93911218664
52.8,7.38,131161.91843699763
52.8,7.39,131341.8907938786
52.8,7.4,131521.86315075963
52.8,7.41,131701.83550764064
52.8,7.42,131881.79690247084
52.8,7.43,132061.75350140387
52.8,7.44,132241.71010033693
52.8,7.45,132421.66669926996
52.8,7.46,132601.61296664726
52.8,7.47,132781.55636414792
52.8,7.48,132961.4997616486
52.8,7.49,133141.44315914926
52.8,7.5,133321.36767292672
52.8,7.51,133501.2893541457
52.8,7.52,133681.21103536466
52.8,7.53,133861.13271658367
52.8,7.54,134041.04149578547
52.8,7.55,134220.949688532
52.8,7.56,134400.8578812785
52.8,7.57,134580.76544631796
52.8,7.58,134760.6592018023
52.8,7.59,134940.5529572867
52.8,7.6,135120.44671277108
52.8,7.61,135300.33765760335
52.8,7.62,135480.20986475487
52.8,7.63,135660.08207190642
52.8,7.64,135839.95427905797
52.8,7.65,136019.82367196033
52.8,7.66,136199.68293356552
52.8,7.67,136379.54219517074
52.8,7.68,136559.40145677596
52.8,7.69,136739.25526108508
52.8,7.7,136919.09659157466
52.8,7.71,137098.93792206421
52.8,7.72,137278.77925255377
52.8,7.73,137458.6142721795
52.8,7.74,137638.43947490587
52.8,7.75,137818.26467763225
52.8,7.76,137998.0898803586
52.8,7.77,138177.9071639896
52.8,7.78,138357.7158086075
52.8,7.79,138537.52445322537
52.8,7.8,138717.33309784325
52.8,7.81,138897.13180589347
52.8,7.82,139076.9228704301
52.8,7.83,139256.71393496674
52.8,7.84,139436.50499950338
52.8,7.85,139616.28708719712
52.8,7.86,139796.06438724138
52.8,7.87,139975.84168728563
52.8,7.88,140155.6189873299
52.8,7.89,140335.380041911
52.8,7.9,140515.1353627993
52.8,7.91,140694.89068368758
52.8,7.92,140874.64600457586
52.8,7.93,141054.3892050088
52.8,7.94,141234.12985376696
52.8,7.95,141413.87050252513
52.8,7.96,141593.61115128326
52.8,7.97,141773.3741046855
52.8,7.98,141953.13918233963
52.8,7.99,142132.90425999372
112.8,6.0,106499.97689209832
112.8,6.01,106677.3452032051
112.8,6.02,106854.71351431188
112.8,6.03,107032.15819588718
112.8,6.04,107210.06110027361
112.8,6.05,107387.96400466007
112.8,6.06,107565.87297328765
112.8,6.07,107743.79710251806
112.8,6.08,107921.72123174847
112.8,6.09,108099.66257375745
112.8,6.1,108277.6268661379
