Time(s),Depth(m),Pressure(Pa)
52.8,6.55,682871.6668047479
52.8,6.56,683048.042566681
52.8,6.57,683224.4133985556
52.8,6.58,683400.7807123376
52.8,6.59,683577.1398444272
52.8,6.6,683753.5032197055
52.8,6.61,683929.8703905243
52.8,6.62,684106.2251199052
52.8,6.63,684282.5788044053
52.8,6.64,684458.9279946772
52.8,6.65,684635.2746922062
52.8,6.66,684811.6233097503
52.8,6.67,684987.9671273809
52.8,6.68,685164.3157291495
52.8,6.69,685340.633594408
52.8,6.7,685516.97760049
52.8,6.71,685693.3073159439
52.8,6.72,685869.6336712287
52.8,6.73,686045.9660821935
52.8,6.74,686222.282820375
52.8,6.75,686398.6048234405
52.8,6.76,686574.9146632135
52.8,6.77,686751.2310397677
52.8,6.78,686927.5369438627
52.8,6.79,687103.8408174227
52.8,6.8,687280.1524570413
52.8,6.81,687456.4484055901
52.8,6.82,687632.7473792117
52.8,6.83,687809.0564957901
52.8,6.84,687985.3541436929
52.8,6.85,688161.6628940785
52.8,6.86,688338.0003208313
52.8,6.87,688514.3397005262
52.8,6.88,688690.7210864547
52.8,6.89,688867.145327765
52.8,6.9,689043.6398762587
52.8,6.91,689220.2091192197
52.8,6.92,689396.9347064606
52.8,6.93,689573.8493709845
52.8,6.94,689751.0074292147
52.8,6.95,689928.6233882859
52.8,6.96,690106.9606171531
52.8,6.97,690287.087966224
52.8,6.98,690466.5725214921
52.8,6.99,690627.1814193237
52.8,7.0,690777.6988738507
52.8,7.01,690959.4555856842
52.8,7.02,691141.6228495542
52.8,7.03,691324.4142871368
52.8,7.04,691504.7222631699
52.8,7.05,691684.3458709982
52.8,7.06,691862.2574378958
52.8,7.07,692040.4633035323
52.8,7.08,692217.4909200248
52.8,7.09,692393.9522719408
52.8,7.1,692588.1548040925
52.8,7.11,692774.1899272064
52.8,7.12,692975.4798872315
52.8,7.13,693154.1258726562
52.8,7.14,693328.712560028
52.8,7.15,693507.5448288242
52.8,7.16,693686.8231718148
52.8,7.17,693866.5724746218
52.8,7.18,694046.5192544259
52.8,7.19,694226.6290603483
52.8,7.2,694406.8050220753
52.8,7.21,694587.0034542418
52.8,7.22,694767.2277766227
52.8,7.23,694947.46528429
52.8,7.24,695127.6997067861
52.8,7.25,695307.9278996622
52.8,7.26,695488.1511205015
52.8,7.27,695668.3648933184
52.8,7.28,695848.5709810752
52.8,7.29,696028.7682867642
52.8,7.3,696208.9576074656
52.8,7.31,696389.1392311471
52.8,7.32,696569.3131397446
52.8,7.33,696749.4796410545
52.8,7.34,696929.6394812504
52.8,7.35,697109.7915354599
52.8,7.36,697289.9365810682
52.8,7.37,697470.0746270062
52.8,7.38,697650.206139586
52.8,7.39,697830.3310036971
52.8,7.4,698010.4491860515
52.8,7.41,698190.5608176292
52.8,7.42,698370.6658082936
52.8,7.43,698550.7642487615
52.8,7.44,698730.8549824842
52.8,7.45,698910.9393196211
52.8,7.46,699091.0169330707
52.8,7.47,699271.0879688148
52.8,7.48,699451.1523300345
52.8,7.49,699631.2099975781
52.8,7.5,699811.261387629
52.8,7.51,699991.3056350733
52.8,7.52,700171.3425301358
52.8,7.53,700351.3726105287
52.8,7.54,700531.3959507374
52.8,7.55,700711.4126730097
52.8,7.56,700891.4229072938
52.8,7.57,701071.426309683
52.8,7.58,701251.4224403861
52.8,7.59,701431.4130517463
52.8,7.6,701611.3948857965
52.8,7.61,701791.3702850331
52.8,7.62,701971.3389527104
52.8,7.63,702151.3007817741
52.8,7.64,702331.2558325992
52.8,7.65,702511.2042301705
52.8,7.66,702691.1460460972
52.8,7.67,702871.081154735
52.8,7.68,703051.0079533119
52.8,7.69,703230.9281730868
52.8,7.7,703410.8414079994
52.8,7.71,703590.7480018483
52.8,7.72,703770.6477692218
52.8,7.73,703950.5405595663
52.8,7.74,704130.426657704
52.8,7.75,704310.3062407501
52.8,7.76,704490.177198511
52.8,7.77,704670.0419234774
52.8,7.78,704849.8994089721
52.8,7.79,705029.7500074971
52.8,7.8,705209.5936093467
52.8,7.81,705389.4301930445
52.8,7.82,705569.2600320474
52.8,7.83,705749.0831745472
52.8,7.84,705928.8985200258
52.8,7.85,706108.7064481429
52.8,7.86,706288.5073160765
52.8,7.87,706468.3012960947
52.8,7.88,706648.0882573486
52.8,7.89,706827.8681672048
52.8,7.9,707007.6411497804
52.8,7.91,707187.4072898874
52.8,7.92,707367.1665377641
52.8,7.93,707546.9188717206
52.8,7.94,707726.6645557807
52.8,7.95,707906.4058603153
52.8,7.96,708086.1444497467
52.8,7.97,708265.8873178513
52.8,7.98,708445.6435443044
52.8,7.99,708625.4532475926
112.8,6.0,492926.81450034527
112.8,6.01,571170.7430466379
112.8,6.02,615985.9379652597
112.8,6.03,643474.5852414084
112.8,6.04,660889.6555510659
112.8,6.05,670612.8009405449
112.8,6.06,675972.7768131552
112.8,6.07,678346.7143463677
112.8,6.08,679270.715661014
112.8,6.09,679162.4910522898
112.8,6.1,678685.4657609367
112.8,6.11,678100.307684843
112.8,6.12,677489.2660287322
112.8,6.13,676997.6091736669
112.8,6.14,676628.6406935265
112.8,6.15,676387.6432521048
112.8,6.16,676246.26413279
112.8,6.17,676202.9928439513
112.8,6.18,676224.122990841
112.8,6.19,676296.0508020986
112.8,6.2,676405.3543300277
112.8,6.21,676541.099286836
112.8,6.22,676697.2260151013
112.8,6.23,676863.6610005918
112.8,6.24,677034.2004775226
112.8,6.25,677207.637164386
112.8,6.26,677383.5855395865
112.8,6.27,677560.6075395435
112.8,6.28,677740.4163152813
112.8,6.29,677921.4509749081
112.8,6.3,678103.0173565313
112.8,6.31,678284.0452612903
112.8,6.32,678464.2909265453
112.8,6.33,678643.6443453067
112.8,6.34,678822.2736965358
112.8,6.35,679000.4110605984
112.8,6.36,679178.2859709987
112.8,6.37,679355.8245623783
112.8,6.38,679533.2185487596
