Time(s),Depth(m),Pressure(Pa)
5600.5,7.2,109233.23385172765
5600.5,7.6,113040.15029180575
5600.5,8.0,118994.29111208615
5700.5,6.0,88882.51709819913
5700.5,6.4,94813.71250609653
5700.5,6.8,100827.8765398394
5700.5,7.2,108856.15188339786
5700.5,7.6,112607.57039612878
5700.5,8.0,118538.9536569246
5800.5,6.0,88536.97462808034
5800.5,6.4,94445.14838779968
5800.5,6.8,100441.34739785414
5800.5,7.2,108472.80873559159
5800.5,7.6,112169.93770240301
5800.5,8.0,118078.29678140789
5900.5,6.0,88187.65595705852
5900.5,6.4,94072.55539110412
5900.5,6.8,100050.63826950139
5900.5,7.2,108083.44842109203
5900.5,7.6,111727.51820718037
5900.5,8.0,117612.60050240958
6000.5,6.0,87834.78174908725
6000.5,6.4,93696.16892118508
6000.5,6.8,99655.99124206929
6000.5,7.2,107688.33048897481
6000.5,7.6,111280.5915356987
6000.5,8.0,117142.15918299656
6100.5,6.0,87478.58296676772
6100.5,6.4,93316.23536970852
6100.5,6.8,99257.65991648735
6100.5,7.2,107287.7294508598
6100.5,7.6,110829.45036022336
6100.5,8.0,116667.2809200691
6200.5,6.0,87119.3003501137
6200.5,6.4,92933.01155544532
6200.5,6.8,98855.9088493485
6200.5,7.2,106881.93412864362
6200.5,7.6,110374.39973606713
6200.5,8.0,116188.28684563671
6300.5,6.0,86757.18383657435
6300.5,6.4,92546.76411164505
6300.5,6.8,98451.0129378333
6300.5,7.2,106471.24694165171
6300.5,7.6,109915.75637335874
6300.5,8.0,115705.51035991627
6400.5,6.0,86392.49192469363
6400.5,6.4,92157.76879979955
6400.5,6.8,98043.25672640002
6400.5,7.2,106055.98310981263
6400.5,7.6,109453.84782321786
6400.5,8.0,115219.29627506924
6500.5,6.0,86025.49098435447
6500.5,6.4,91766.3097790509
6500.5,6.8,97632.93366605823
6500.5,7.2,105636.46980395133
6500.5,7.6,108989.01161009769
6500.5,8.0,114729.99990153662
6600.5,6.0,85656.4545171182
6600.5,6.4,91372.67881610458
6600.5,6.8,97220.34530838089
6600.5,7.2,105213.04522405795
6600.5,7.6,108521.59429285121
6600.5,8.0,114237.98605976324
6700.5,6.0,85285.66237070147
6700.5,6.4,90977.17444689033
6700.5,6.8,96805.80044808934
6700.5,7.2,104786.05761915437
6700.5,7.6,108051.9504690498
6700.5,8.0,113743.62803210791
6800.5,6.0,84913.39991213447
6800.5,6.4,90580.10109450854
6800.5,6.8,96389.61421968197
6800.5,7.2,104355.86425385081
6800.5,7.6,107580.4417286558
6800.5,8.0,113247.30646134526
6900.5,6.0,84539.95716459837
6900.5,6.4,90181.76814841502
6900.5,6.8,95972.10714980369
6900.5,7.2,103922.8303231186
6900.5,7.6,107107.43555960301
6900.5,8.0,112749.40819864708
7000.5,6.0,84165.62791335022
7000.5,6.4,89782.48901262043
7000.5,6.8,95553.60417683978
7000.5,7.2,103487.32782685882
7000.5,7.6,106633.30421751278
7000.5,8.0,112250.3251136323
7100.5,6.0,83790.70878649525
7100.5,6.4,89382.58012177997
7100.5,6.8,95134.43363484641
7100.5,7.2,103049.7344013655
7100.5,7.6,106158.4235577268
7100.5,8.0,111750.45286505077
7200.5,6.0,83415.49831664984
7200.5,6.4,88982.35994199263
7200.5,6.8,94714.92621959015
7200.5,7.2,102610.43212583639
7200.5,7.6,105683.17184798533
7200.5,8.0,111250.18965083345
7300.5,6.0,83040.2959897677
7300.5,6.4,88582.14795726881
7300.5,6.8,94295.41393916793
7300.5,7.2,102169.806307045
7300.5,7.6,105207.92856558274
7300.5,8.0,110749.93494175866
7400.5,6.0,82665.40128754103
7400.5,6.4,88182.26364705138
7400.5,6.8,93876.22905112366
7400.5,7.2,101728.24424431294
7400.5,7.6,104733.07318162188
7400.5,8.0,110250.08820178563
7500.5,6.0,82291.11272987237
7500.5,6.4,87783.02546344564
7500.5,6.8,93457.703000715
7500.5,7.2,101286.13399035153
7500.5,7.6,104258.9839480854
7500.5,8.0,109751.04761120808
7600.5,6.0,81917.72692390677
7600.5,6.4,87384.74981892154
7600.5,6.8,93040.16536617273
7600.5,7.2,100843.86311449883
7600.5,7.6,103786.03669445221
7600.5,8.0,109253.20879978508
7700.5,6.0,81545.53762604
7700.5,6.4,86987.75008491924
7700.5,6.8,92623.94281499724
7700.5,7.2,100401.81747357786
7700.5,7.6,103314.60363922868
7700.5,8.0,108756.9635956531
7800.5,6.0,81174.83482316863
7800.5,6.4,86592.33561099894
7800.5,6.8,92209.35807913475
7800.5,7.2,99960.37999782104
7800.5,7.6,102845.05222384947
7800.5,8.0,108262.69879788805
7900.5,6.0,80805.90383922568
7900.5,6.4,86198.81077514031
7900.5,6.8,91796.72896236228
7900.5,7.2,99519.92950872863
7900.5,7.6,102377.74398546547
7900.5,8.0,107770.7949896406
8000.5,6.0,80439.02447275627
8000.5,6.4,85807.47405707219
8000.5,6.8,91386.3673703148
8000.5,7.2,99080.83955771821
8000.5,7.6,101913.03345774062
8000.5,8.0,107281.62538135088
8100.5,6.0,80074.47017093706
8100.5,6.4,85418.61716403623
8100.5,6.8,90978.57839131218
8100.5,7.2,98643.47731625727
8100.5,7.6,101451.26712947483
8100.5,8.0,106795.5547142209
8200.5,6.0,79712.5072450347
