Time(s),outletFlowRate(Kg/s)
4340.23,8.000235084228425e-06
4350.23,7.985886963010432e-06
4360.23,7.971597430691241e-06
4370.23,7.957366114479972e-06
4380.23,7.943192644803448e-06
4390.23,7.929076655271572e-06
4400.23,7.915017782642325e-06
4410.23,7.901015666787911e-06
4420.23,7.88706995066089e-06
4430.23,7.873180280261108e-06
4440.23,7.859346304602616e-06
4450.23,7.845567675681695e-06
4460.23,7.83184404844442e-06
4470.23,7.818175080755478e-06
4480.23,7.804560433366913e-06
4490.23,7.790999769887214e-06
4500.23,7.77749275675122e-06
4510.23,7.764039063189956e-06
4520.23,7.750638361201256e-06
4530.23,7.73729032552046e-06
4540.23,7.723994633591334e-06
4550.23,7.710750965538255e-06
4560.23,7.697559004137305e-06
4570.23,7.68441843478922e-06
4580.23,7.671328945491563e-06
4590.23,7.658290226811849e-06
4600.23,7.645301971860835e-06
4610.23,7.632363876266105e-06
4620.23,7.619475638145968e-06
4630.23,7.6066369580838586e-06
4640.23,7.593847539102912e-06
4650.23,7.5811070866407015e-06
4660.23,7.568415308524887e-06
4670.23,7.555771914948257e-06
4680.23,7.543176618444819e-06
4690.23,7.530629133865891e-06
4700.23,7.518129178356723e-06
4710.23,7.505676471332721e-06
4720.23,7.493270734457054e-06
4730.23,7.480911691617407e-06
4740.23,7.4685990689039844e-06
4750.23,7.456332594586953e-06
4760.23,7.4441119990948664e-06
4770.23,7.431937014992765e-06
4780.23,7.419807376961117e-06
4790.23,7.4077228217744125e-06
4800.23,7.395683088280354e-06
4810.23,7.3836879173793855e-06
4820.23,7.371737052004361e-06
4830.23,7.3598302371001995e-06
4840.23,7.347967219604087e-06
4850.23,7.336147748426092e-06
4860.23,7.3243715744293256e-06
4870.23,7.3126384504111934e-06
4880.23,7.300948131084078e-06
4890.23,7.289300373056989e-06
4900.23,7.277694934816627e-06
4910.23,7.266131576709484e-06
4920.23,7.25461006092366e-06
4930.23,7.243130151470763e-06
4940.23,7.231691614168615e-06
4950.23,7.220294216623674e-06
4960.23,7.208937728213715e-06
4970.23,7.197621920070748e-06
4980.23,7.186346565064542e-06
4990.23,7.175111437785417e-06
5000.23,7.163916314528311e-06
5010.23,7.15276097327615e-06
5020.23,7.14164519368396e-06
5030.23,7.130568757062971e-06
5040.23,7.11953144636485e-06
5050.23,7.108533046166101e-06
5060.23,7.097573342652815e-06
5070.23,7.086652123605595e-06
5080.23,7.075769178384324e-06
5090.23,7.064924297913447e-06
5100.23,7.054117274667226e-06
5110.23,7.043347902655513e-06
5120.23,7.032615977408987e-06
5130.23,7.021921295965258e-06
5140.23,7.011263656854934e-06
5150.23,7.00064286008735e-06
5160.23,6.990058707137437e-06
5170.23,6.97951100093166e-06
5180.23,6.96899954583482e-06
5190.23,6.958524147637005e-06
5200.23,6.948084613540138e-06
5210.23,6.937680752145231e-06
5220.23,6.92731237343949e-06
5230.23,6.916979288783691e-06
5240.23,6.906681310899621e-06
5250.23,6.896418253857766e-06
5260.23,6.88618993306483e-06
5270.23,6.875996165252011e-06
5280.23,6.865836768462388e-06
5290.23,6.855711562039825e-06
5300.23,6.845620366616685e-06
5310.23,6.835563004102293e-06
5320.23,6.8255392976716495e-06
5330.23,6.8155490717541465e-06
5340.23,6.805592152021897e-06
5350.23,6.795668365379173e-06
5360.23,6.785777539950949e-06
5370.23,6.775919505072339e-06
5380.23,6.766094091277815e-06
5390.23,6.756301130290355e-06
5400.23,6.74654045501118e-06
5410.23,6.736811899509169e-06
5420.23,6.727115299010661e-06
5430.23,6.71745048988914e-06
5440.23,6.707817309655356e-06
5450.23,6.698215596947194e-06
5460.23,6.6886451915197275e-06
5470.23,6.679105934235709e-06
5480.23,6.669597667055672e-06
5490.23,6.660120233028511e-06
5500.23,6.650673476281952e-06
5510.23,6.641257242013315e-06
5520.23,6.631871376479927e-06
5530.23,6.6225157269903435e-06
5540.23,6.613190141895105e-06
5550.23,6.603894470577762e-06
5560.23,6.594628563445985e-06
5570.23,6.585392271922728e-06
5580.23,6.5761854484377225e-06
5590.23,6.567007946418592e-06
5600.23,6.5578596202826405e-06
5610.23,6.5487403254281e-06
5620.23,6.5396499182260156e-06
5630.23,6.530588256011972e-06
5640.23,6.5215551970776996e-06
5650.23,6.512550600663291e-06
5660.23,6.503574326949017e-06
5670.23,6.494626237047299e-06
5680.23,6.485706192995096e-06
5690.23,6.47681405774603e-06
5700.23,6.4679496951627065e-06
5710.23,6.459112970008971e-06
5720.23,6.450303747942659e-06
5730.23,6.441521895507905e-06
5740.23,6.432767280127826e-06
5750.23,6.424039770097228e-06
5760.23,6.415339234575332e-06
5770.23,6.406665543578723e-06
5780.23,6.398018567974111e-06
5790.23,6.389398179471356e-06
5800.23,6.3808042506166535e-06
5810.23,6.372236654785435e-06
5820.23,6.363695266175746e-06
5830.23,6.3551799598012995e-06
5840.23,6.346690611485017e-06
5850.23,6.338227097852231e-06
5860.23,6.3297892963243815e-06
5870.23,6.3213770851121835e-06
5880.23,6.312990343209555e-06
5890.23,6.304628950386947e-06
5900.23,6.296292787185298e-06
5910.23,6.287981734909783e-06
5920.23,6.279695675623441e-06
5930.23,6.271434492141284e-06
5940.23,6.263198068024035e-06
5950.23,6.254986287572466e-06
5960.23,6.246799035821008e-06
5970.23,6.238636198532328e-06
5980.23,6.23049766219118e-06
5990.23,6.222383313998848e-06
6000.23,6.214293041867266e-06
6010.23,6.206226734413401e-06
6020.23,6.1981842809539556e-06
6030.23,6.190165571499271e-06
6040.23,6.182170496748347e-06
6050.23,6.174198948083002e-06
6060.23,6.1662508175628334e-06
6070.23,6.158325997919721e-06
6080.23,6.150424382552351e-06
6090.23,6.142545865521356e-06
