Time,Depth(m),Pressure(Pa)
2500.0,6.04,97877.41351494272
2500.0,6.05,98039.51817847494
2500.0,6.06,98201.62284397981
2500.0,6.07,98363.72750884242
2500.0,6.08,98525.83217536796
2500.0,6.09,98687.93683812025
2500.0,6.1,98850.04150416347
2500.0,6.11,99012.14616983019
2500.0,6.12,99174.25083337283
2500.0,6.13,99336.35549952868
2500.0,6.14,99498.46016443602
2500.0,6.15,99660.56482941708
2500.0,6.16,99822.66949314726
2500.0,6.17,99984.77416012855
2500.0,6.18,100146.87882305079
2500.0,6.19,100308.98348880092
2500.0,6.2,100471.08815464904
2500.0,6.21,100633.19281904995
2500.0,6.22,100795.29748423278
2500.0,6.23,100957.4021481662
2500.0,6.24,101119.50681474758
2500.0,6.25,101281.61147790481
2500.0,6.26,101443.71614373551
2500.0,6.27,101605.8208094803
2500.0,6.28,101767.92547397353
2500.0,6.29,101930.0301390533
2500.0,6.3,102092.13480319083
2500.0,6.31,102254.2394695805
2500.0,6.32,102416.34413301936
2500.0,6.33,102578.44879887615
2500.0,6.34,102740.55346362371
2500.0,6.35,102902.65812892918
2500.0,6.36,103064.76279381177
2500.0,6.37,103226.86745814048
2500.0,6.38,103388.9721242209
2500.0,6.39,103551.07678850075
2500.0,6.4,103713.18145344526
2500.0,6.41,103875.28611878806
2500.0,6.42,104037.3907838293
2500.0,6.43,104199.49544900046
2500.0,6.44,104361.60011406634
2500.0,6.45,104523.70477833094
2500.0,6.46,104685.8094442792
2500.0,6.47,104847.91410823984
2500.0,6.48,105010.01877337409
2500.0,6.49,105172.1234383991
2500.0,6.5,105334.22810371521
2500.0,6.51,105496.33276841731
2500.0,6.52,105658.43743380497
2500.0,6.53,105820.54209853789
2500.0,6.54,105982.64676334549
2500.0,6.55,106144.75142882319
2500.0,6.56,106306.8560939516
2500.0,6.57,106468.96075770681
2500.0,6.58,106631.06542315158
2500.0,6.59,106793.1700889522
2500.0,6.6,106955.27475275908
2500.0,6.61,107117.37941815375
2500.0,6.62,107279.48408388857
2500.0,6.63,107441.58874861625
2500.0,6.64,107603.69341311285
2500.0,6.65,107765.79807880434
2500.0,6.66,107927.9027440934
2500.0,6.67,108090.00740920758
2500.0,6.68,108252.11207697159
2500.0,6.69,108414.21674946754
2500.0,6.7,108576.32143978089
2500.0,6.71,108738.42617983869
2500.0,6.72,108900.53107267339
2500.0,6.73,109062.63638315117
2500.0,6.74,109224.74283108435
2500.0,6.75,109386.85216887308
2500.0,6.76,109548.96865589332
2500.0,6.77,109711.10195511817
2500.0,6.78,109873.27379799326
2500.0,6.79,110035.5301375392
2500.0,6.8,110197.96839153163
2500.0,6.81,110360.79227981078
2500.0,6.82,110524.39948007627
2500.0,6.83,110689.30713937267
2500.0,6.84,110856.7973939944
2500.0,6.85,111029.00138467438
2500.0,6.86,111208.94828268245
2500.0,6.87,111402.37819965427
2500.0,6.88,111616.87803338614
2500.0,6.89,111865.27883472512
2500.0,6.9,112163.15501574782
2500.0,6.91,112535.45013739931
2500.0,6.92,113018.14754963777
2500.0,6.93,113653.89376377886
2500.0,6.94,114503.83146646881
2500.0,6.95,115660.20201371108
2500.0,6.96,117236.97698638374
2500.0,6.97,119388.77452849879
