Time(s),Depth(m),Pressure(Pa)
52.8,7.44,181955.17330566738
52.8,7.45,182199.20184306952
52.8,7.46,182415.4508001302
52.8,7.47,182664.70882372194
52.8,7.48,182933.31482978928
52.8,7.49,183181.61659698715
52.8,7.5,183451.21189527158
52.8,7.51,183711.7446688179
52.8,7.52,183916.93255250526
52.8,7.53,184143.74544408926
52.8,7.54,184421.16713309562
52.8,7.55,184678.9236429106
52.8,7.56,184909.00269705418
52.8,7.57,185149.2035209369
52.8,7.58,185406.73177245984
52.8,7.59,185653.2082215805
52.8,7.6,185916.76384549518
52.8,7.61,186141.8328598678
52.8,7.62,186397.04599143588
52.8,7.63,186645.10143269977
52.8,7.64,186886.907048581
52.8,7.65,187133.13749271035
52.8,7.66,187373.08223618695
52.8,7.67,187627.6465121915
52.8,7.68,187861.52144950986
52.8,7.69,188121.54909265868
52.8,7.7,188405.73670636912
52.8,7.71,188636.71322590482
52.8,7.72,188867.79444865673
52.8,7.73,189118.0628857635
52.8,7.74,189342.1360722839
52.8,7.75,189615.36966914256
52.8,7.76,189840.41909140415
52.8,7.77,190117.79318070642
52.8,7.78,190353.49876656884
52.8,7.79,190589.8786243624
52.8,7.8,190829.2865877211
52.8,7.81,191075.77980597963
52.8,7.82,191331.74611873718
52.8,7.83,191558.86600551382
52.8,7.84,191834.63460227707
52.8,7.85,192119.6348159369
52.8,7.86,192308.42972865616
52.8,7.87,192577.06069948996
52.8,7.88,192831.50973129383
52.8,7.89,193059.00282282598
52.8,7.9,193315.84314556076
52.8,7.91,193533.9333249363
52.8,7.92,193837.2019348813
52.8,7.93,194060.75051266476
52.8,7.94,194296.60094856983
52.8,7.95,194537.96736170622
52.8,7.96,194771.9929489569
52.8,7.97,194990.27092807993
52.8,7.98,195192.50247508817
52.8,7.99,195383.6088230755
112.8,6.0,108682.18640338299
112.8,6.01,125181.1124109225
112.8,6.02,134812.1111594202
112.8,6.03,140757.2000174049
112.8,6.04,144610.7896860695
112.8,6.05,146848.1244101979
112.8,6.06,148204.29761144042
112.8,6.07,148925.43376443762
112.8,6.08,149353.77131550177
112.8,6.09,149565.70191705137
112.8,6.1,149695.627052713
112.8,6.11,149804.13865447257
112.8,6.12,149900.12926708724
112.8,6.13,150021.01332287252
112.8,6.14,150164.0313370616
112.8,6.15,150330.15881459505
112.8,6.16,150508.16182165872
112.8,6.17,150702.6799494669
112.8,6.18,150905.26997792366
112.8,6.19,151140.12863775378
112.8,6.2,151364.12727435114
112.8,6.21,151622.46797837844
112.8,6.22,151851.54392540423
112.8,6.23,152099.01293496648
112.8,6.24,152346.6745314651
112.8,6.25,152581.25726107144
112.8,6.26,152849.96763156616
112.8,6.27,153079.1084401175
112.8,6.28,153344.440888678
112.8,6.29,153581.41052528098
112.8,6.3,153826.38371298183
112.8,6.31,154081.1413148412
112.8,6.32,154321.41270035866
112.8,6.33,154562.90056200852
112.8,6.34,154813.27383443405
112.8,6.35,155040.30391562197
112.8,6.36,155310.677904531
112.8,6.37,155538.385610465
112.8,6.38,155813.3544085584
112.8,6.39,156042.60819198913
112.8,6.4,156290.19230106028
112.8,6.41,156542.33657080086
112.8,6.42,156776.1409359383
112.8,6.43,157038.27827174228
112.8,6.44,157270.45294152317
112.8,6.45,157525.22547837597
112.8,6.46,157753.0082054093
112.8,6.47,158031.31278372693
112.8,6.48,158258.2344379517
112.8,6.49,158504.2282349653
112.8,6.5,158753.23596217483
112.8,6.51,158999.52366508316
112.8,6.52,159252.2273365294
112.8,6.53,159478.98574826875
112.8,6.54,159749.83991073645
112.8,6.55,159985.43777443125
112.8,6.56,160237.681186912
112.8,6.57,160477.06839580854
112.8,6.58,160726.0947858101
112.8,6.59,160977.90628362214
112.8,6.6,161220.72983371717
112.8,6.61,161468.5473691019
112.8,6.62,161715.18675419054
112.8,6.63,161952.3792457868
112.8,6.64,162209.40067108566
112.8,6.65,162455.18645147316
112.8,6.66,162701.2998240305
112.8,6.67,162951.10557857735
112.8,6.68,163184.86728089294
112.8,6.69,163452.34488656017
112.8,6.7,163684.0438864748
112.8,6.71,163938.90096051607
112.8,6.72,164182.01034845595
112.8,6.73,164437.28597650895
112.8,6.74,164678.12618993814
112.8,6.75,164913.538694439
112.8,6.76,165178.69756132018
112.8,6.77,165410.20722886172
112.8,6.78,165669.2217782071
112.8,6.79,165901.54696927153
112.8,6.8,166168.59327761218
112.8,6.81,166409.8955940692
112.8,6.82,166653.11153556698
112.8,6.83,166897.2794065965
112.8,6.84,167149.47301073527
112.8,6.85,167379.0233521915
112.8,6.86,167645.84454550577
112.8,6.87,167880.86567889867
112.8,6.88,168145.78151756394
112.8,6.89,168381.44487569202
112.8,6.9,168627.99886450375
112.8,6.91,168873.40966047498
112.8,6.92,169119.64833925167
112.8,6.93,169367.64236347564
112.8,6.94,169607.25695170424
112.8,6.95,169860.08325781516
112.8,6.96,170097.80304108857
112.8,6.97,170343.15993002907
112.8,6.98,170586.76834546146
112.8,6.99,170868.01442581945
112.8,7.0,171229.17172153332
112.8,7.01,171448.3662250353
112.8,7.02,171645.91833772187
112.8,7.03,171858.89112324474
112.8,7.04,172078.36047498017
112.8,7.05,172311.18452797487
112.8,7.06,172543.51081966166
