Time(s),Depth(m),Pressure(Pa)
112.8,6.13,108812.8074682409
112.8,6.14,108990.83538237374
112.8,6.15,109168.86239909902
112.8,6.16,109346.88892730558
112.8,6.17,109524.9089149619
112.8,6.18,109702.92840143613
112.8,6.19,109880.94580332682
112.8,6.2,110058.95993683027
112.8,6.21,110236.97552663143
112.8,6.22,110414.98531624586
112.8,6.23,110592.99363342396
112.8,6.24,110770.99759822592
112.8,6.25,110949.00456164862
112.8,6.26,111127.00272830881
112.8,6.27,111305.00741283096
112.8,6.28,111483.00196670165
112.8,6.29,111660.99577798195
112.8,6.3,111838.98758440073
112.8,6.31,112016.98258588777
112.8,6.32,112194.96863477983
112.8,6.33,112372.9537594933
112.8,6.34,112550.94095045165
112.8,6.35,112728.92081145092
112.8,6.36,112906.89829994565
112.8,6.37,113084.88055558117
112.8,6.38,113262.85149894615
112.8,6.39,113440.82746047864
112.8,6.4,113618.79599909986
112.8,6.41,113796.76412159123
112.8,6.42,113974.72995787814
112.8,6.43,114152.69652884343
112.8,6.44,114330.65742933063
112.8,6.45,114508.61717398431
112.8,6.46,114686.57650699324
112.8,6.47,114864.52768113163
112.8,6.48,115042.4827459559
112.8,6.49,115220.43311222798
112.8,6.5,115398.38313758124
112.8,6.51,115576.32942763512
112.8,6.52,115754.27347952663
112.8,6.53,115932.21806877099
112.8,6.54,116110.1535062465
112.8,6.55,116288.09248192387
112.8,6.56,116466.02917180487
112.8,6.57,116643.96259089955
112.8,6.58,116821.8941012211
112.8,6.59,116999.82155399212
112.8,6.6,117177.74853164902
112.8,6.61,117355.67540400327
112.8,6.62,117533.59743158612
112.8,6.63,117711.5173107455
112.8,6.64,117889.43522951298
112.8,6.65,118067.35069574922
112.8,6.66,118245.26524246097
112.8,6.67,118423.1771410183
112.8,6.68,118601.08870610234
112.8,6.69,118778.99063492178
112.8,6.7,118956.8981463785
112.8,6.71,119134.8006892458
112.8,6.72,119312.70040646088
112.8,6.73,119490.60091013172
112.8,6.74,119668.49493023216
112.8,6.75,119846.38859223813
112.8,6.76,120024.27807079341
112.8,6.77,120202.16731826871
112.8,6.78,120380.05253641236
112.8,6.79,120557.93530785888
112.8,6.8,120735.81943603588
112.8,6.81,120913.69757882656
112.8,6.82,121091.5761775408
112.8,6.83,121269.45838690532
112.8,6.84,121447.33827886525
112.8,6.85,121625.22476204681
112.8,6.86,121803.12672959181
112.8,6.87,121981.03743278538
112.8,6.88,122158.97531961312
112.8,6.89,122336.94516739756
112.8,6.9,122514.97012575893
112.8,6.91,122693.06085046616
112.8,6.92,122871.258601983
112.8,6.93,123049.60644599685
112.8,6.94,123228.14845558433
112.8,6.95,123406.98681834078
112.8,6.96,123586.36875507038
112.8,6.97,123766.51150466353
112.8,6.98,123943.3104649026
112.8,6.99,124117.08231598191
112.8,7.0,124271.46957766144
112.8,7.01,124458.63887222992
112.8,7.02,124642.20804763821
112.8,7.03,124824.05799613838
112.8,7.04,125004.23783946846
112.8,7.05,125184.50646720105
112.8,7.06,125363.94634106937
112.8,7.07,125542.95064800297
112.8,7.08,125721.73664716288
112.8,7.09,125899.47493832867
112.8,7.1,126090.88409256359
