Time,Depth(m),Pressure(Pa)
2500.0,6.68,62811.740889303546
2500.0,6.69,63161.90800117499
2500.0,6.7,63563.76415804261
2500.0,6.71,64031.337686324
2500.0,6.72,64586.99060339446
2500.0,6.73,65221.42204623929
2500.0,6.74,65962.65316370779
2500.0,6.75,66847.16219571106
2500.0,6.76,67809.58646097296
2500.0,6.77,68841.52151840176
2500.0,6.78,69996.6088716709
2500.0,6.79,71141.3402375924
2500.0,6.8,72434.44272506147
2500.0,6.81,73826.26923492964
2500.0,6.82,75307.98959168275
2500.0,6.83,76593.74246489235
2500.0,6.84,78044.18890172042
2500.0,6.85,79535.20467695774
2500.0,6.86,80949.91537535604
2500.0,6.87,82295.08220563522
2500.0,6.88,83773.38059068866
2500.0,6.89,85170.99483490553
2500.0,6.9,86473.89183025682
2500.0,6.91,87793.67665926214
2500.0,6.92,89022.65923427054
2500.0,6.93,90234.93752290316
2500.0,6.94,91331.26179068205
2500.0,6.95,92252.42412144571
2500.0,6.96,92958.86833996576
2500.0,6.97,93468.53006449394
2500.0,6.98,93788.31713326428
2500.0,6.99,93894.52181789516
2500.0,7.0,91969.13979002167
2500.0,7.01,95445.89917033601
2500.0,7.02,95449.62124143344
2500.0,7.03,95456.60041095928
2500.0,7.04,95434.46855932569
2500.0,7.05,95466.92503708636
2500.0,7.06,95459.43601695981
2500.0,7.07,95445.51269799577
2500.0,7.08,95450.67035980293
2500.0,7.09,95449.55711744807
2500.0,7.1,99569.51355560758
2500.0,7.11,89138.33246080161
2500.0,7.12,87056.63255828721
2500.0,7.13,85055.57284224799
2500.0,7.14,83059.05016851277
2500.0,7.15,81107.02970313498
2500.0,7.16,79119.2723997776
2500.0,7.17,77280.51392739647
2500.0,7.18,75680.86000577822
2500.0,7.19,74312.87235325556
2500.0,7.2,73309.36035618556
2500.0,7.21,72592.36280760383
2500.0,7.22,72136.84294112677
2500.0,7.23,71886.23089180433
2500.0,7.24,71790.5652703178
2500.0,7.25,71802.03811122332
2500.0,7.26,71873.28180379549
2500.0,7.27,71987.70641187942
2500.0,7.28,72125.79368562938
2500.0,7.29,72276.28024814097
2500.0,7.3,72432.89940009896
2500.0,7.31,72592.5853182918
2500.0,7.32,72753.6872444808
2500.0,7.33,72915.4177387303
2500.0,7.34,73077.41494587724
2500.0,7.35,73239.51961726416
2500.0,7.36,73401.66460888239
2500.0,7.37,73563.82449033955
2500.0,7.38,73725.98943027237
2500.0,7.39,73888.15597281062
2500.0,7.4,74050.32294639508
2500.0,7.41,74212.48993622331
2500.0,7.42,74374.6569103903
2500.0,7.43,74536.82384066988
2500.0,7.44,74698.99073127192
2500.0,7.45,74861.15761466583
2500.0,7.46,75023.32449820566
2500.0,7.47,75185.49138559613
2500.0,7.48,75347.65828078814
2500.0,7.49,75509.8251885851
2500.0,7.5,75671.99210727624
2500.0,7.51,75834.15903403447
2500.0,7.52,75996.32596810049
2500.0,7.53,76158.49290834907
2500.0,7.54,76320.65985246433
2500.0,7.55,76482.82679948359
2500.0,7.56,76644.993748581
