Time,Depth(m),Pressure(Pa)
9000.0,6.93,131785.0644321305
9000.0,6.94,133312.20538910796
9000.0,6.95,135172.87961099326
9000.0,6.96,137467.61084253574
9000.0,6.97,140307.29741784374
9000.0,6.98,143929.90747271065
9000.0,6.99,149351.748897201
9000.0,7.0,162976.73268227073
9000.0,7.01,163211.0304429699
9000.0,7.02,163444.03514714935
9000.0,7.03,163677.025455159
9000.0,7.04,163910.02663838735
9000.0,7.05,164143.02288625107
9000.0,7.06,164376.01909233586
9000.0,7.07,164609.0194707484
9000.0,7.08,164842.01962590028
9000.0,7.09,165075.01118727232
9000.0,7.1,165307.9912329061
9000.0,7.11,151636.00829131965
9000.0,7.12,146647.08076667378
9000.0,7.13,143360.57665887347
9000.0,7.14,140873.65767397583
9000.0,7.15,138981.7605679902
9000.0,7.16,137501.48538561913
9000.0,7.17,136329.33604609
9000.0,7.18,135414.66575449012
9000.0,7.19,134689.16776839655
9000.0,7.2,134132.8055822232
9000.0,7.21,133716.42691163736
9000.0,7.22,133411.39648218744
9000.0,7.23,133198.39313088116
9000.0,7.24,133066.44368232964
9000.0,7.25,132999.10407986882
9000.0,7.26,132980.53497817318
9000.0,7.27,133006.35783798047
9000.0,7.28,133067.35256409374
9000.0,7.29,133156.28710186243
9000.0,7.3,133267.23589566236
9000.0,7.31,133395.5372122701
9000.0,7.32,133537.36680425823
9000.0,7.33,133689.61911486558
9000.0,7.34,133849.84323134078
9000.0,7.35,134016.1387377947
9000.0,7.36,134186.94942267
9000.0,7.37,134361.07533618755
9000.0,7.38,134537.63107889652
9000.0,7.39,134715.98432810183
9000.0,7.4,134895.60347529777
9000.0,7.41,135076.10753884655
9000.0,7.42,135257.2265421816
9000.0,7.43,135438.7737252337
9000.0,7.44,135620.61520648352
9000.0,7.45,135802.6563644444
9000.0,7.46,135984.82865044492
9000.0,7.47,136167.08636442467
9000.0,7.48,136349.40072567773
9000.0,7.49,136531.75169938075
9000.0,7.5,136714.12581292016
9000.0,7.51,136896.51434721105
9000.0,7.52,137078.911813598
9000.0,7.53,137261.3147988782
9000.0,7.54,137443.72112323254
9000.0,7.55,137626.12945404052
9000.0,7.56,137808.53895944607
9000.0,7.57,137990.94914262375
9000.0,7.58,138173.359718699
9000.0,7.59,138355.77051956832
9000.0,7.6,138538.18144521434
9000.0,7.61,138720.5924403626
9000.0,7.62,138903.00347356324
9000.0,7.63,139085.41452710112
9000.0,7.64,139267.82559169107
9000.0,7.65,139450.2366620969
9000.0,7.66,139632.64773553953
9000.0,7.67,139815.05881051795
9000.0,7.68,139997.46988628196
9000.0,7.69,140179.88096243635
9000.0,7.7,140362.29203878253
9000.0,7.71,140544.70311522437
9000.0,7.72,140727.1141917112
9000.0,7.73,140909.52526821956
9000.0,7.74,141091.9363447387
9000.0,7.75,141274.347421263
9000.0,7.76,141456.75849778834
9000.0,7.77,141639.1695743148
9000.0,7.78,141821.58065084193
9000.0,7.79,142003.991727369
9000.0,7.8,142186.40280389594
9000.0,7.81,142368.8138804236
9000.0,7.82,142551.22495695174
9000.0,7.83,142733.63603347854
9000.0,7.84,142916.04711000575
9000.0,7.85,143098.45818653336
9000.0,7.86,143280.86926306025
9000.0,7.87,143463.2803395868
9000.0,7.88,143645.69141611466
9000.0,7.89,143828.10249264282
9000.0,7.9,144010.51356917006
9000.0,7.91,144192.92464569843
9000.0,7.92,144375.3357222251
9000.0,7.93,144557.74679875252
9000.0,7.94,144740.15787528
9000.0,7.95,144922.5689518081
9000.0,7.96,145104.98002833407
9000.0,7.97,145287.39110486247
9000.0,7.98,145469.8021813886
9000.0,7.99,145652.2132579155
